customer_id,campaign_id,channel,region,device,age,income,tenure_months,prev_purchases,session_duration_min,pages_viewed,spend,impressions,clicks,conversions,revenue,converted
C01167,CMP_029,Search,South,Desktop,48,49174.0,28,4,3.72,8,466.58,21696,1265,0,0.0,0
C01168,CMP_030,Influencer,Central,Desktop,58,45835.0,14,1,9.74,9,1774.81,104449,2492,238,22360.95,1
C01169,CMP_029,Email,North,Mobile,24,63851.0,9,3,3.35,4,44.52,1649,75,0,0.0,0
C01170,CMP_018,Social,East,Tablet,46,90687.0,10,2,4.6,8,460.37,32044,638,0,0.0,0
C01171,CMP_039,Display,East,Mobile,60,19997.0,79,5,4.79,9,448.11,33469,102,0,0.0,0
C01172,CMP_009,Social,East,Desktop,64,95935.0,3,4,7.93,4,360.49,11520,120,0,0.0,0
C01173,CMP_023,Influencer,North,Desktop,66,50805.0,46,2,9.32,3,1346.52,88380,2624,0,0.0,0
C01174,CMP_003,Search,Central,Desktop,29,61261.0,58,4,6.07,4,380.66,12421,810,0,0.0,0
C01175,CMP_012,Influencer,South,Mobile,26,29533.0,64,4,3.62,9,924.15,51585,1211,0,0.0,0
C01176,CMP_023,Search,South,Desktop,47,72944.0,6,3,5.73,8,627.49,25385,1443,121,11702.58,1
C01177,CMP_020,Social,South,Desktop,42,55747.0,82,5,3.49,4,353.86,19319,353,0,0.0,0
C01178,CMP_038,Social,South,Mobile,30,53894.0,41,5,14.79,4,492.38,18463,337,0,0.0,0
C01179,CMP_025,Social,West,Desktop,23,20127.0,1,3,4.6,3,340.4,18405,357,0,0.0,0
C01180,CMP_017,Influencer,South,Mobile,25,56328.0,12,2,10.83,2,1112.67,53547,1625,0,0.0,0
C01181,CMP_018,Email,Central,Mobile,35,70225.0,82,5,10.88,9,40.92,1937,87,0,0.0,0
C01182,CMP_025,Email,South,Mobile,56,50747.0,90,6,6.1,5,66.95,3587,159,0,0.0,0
C01183,CMP_032,Email,East,Mobile,21,76136.0,72,2,6.67,6,47.33,1558,54,0,0.0,0
C01184,CMP_012,Email,Central,Mobile,23,75392.0,32,0,6.69,7,40.6,2281,97,0,0.0,0
C01185,CMP_024,Influencer,West,Mobile,31,43460.0,90,1,7.66,6,893.5,41875,1117,0,0.0,0
C01186,CMP_023,Social,West,Desktop,63,83712.0,26,4,1.75,6,271.6,9372,108,0,0.0,0
C01187,CMP_001,Affiliate,East,Mobile,69,55815.0,22,2,19.33,3,303.01,17209,484,0,0.0,0
C01188,CMP_037,Email,Central,Desktop,40,55895.0,73,3,5.67,6,49.03,2146,91,0,0.0,0
C01189,CMP_023,Display,South,Desktop,20,56782.0,30,3,12.45,6,566.22,28009,28,0,0.0,0
C01190,CMP_010,Search,Central,Tablet,18,56248.0,49,1,5.76,4,504.6,26879,1532,0,0.0,0
C01191,CMP_026,Social,North,Mobile,62,15000.0,63,5,6.01,6,215.59,10631,196,0,0.0,0
C01192,CMP_028,Affiliate,East,Mobile,41,51661.0,15,2,3.02,2,235.09,11677,325,0,0.0,0
C01193,CMP_037,Affiliate,South,Desktop,22,30449.0,88,2,3.41,4,420.72,23513,832,0,0.0,0
C01194,CMP_002,Affiliate,West,Desktop,61,84274.0,15,2,0.67,7,277.29,13100,441,0,0.0,0
C01195,CMP_017,Social,West,Mobile,45,83549.0,95,4,16.97,8,391.69,23590,270,26,2516.13,1
C01196,CMP_008,Social,North,Desktop,36,70335.0,26,6,11.07,4,337.54,20748,284,0,0.0,0
C01197,CMP_023,Display,West,Desktop,41,50708.0,40,3,3.01,4,271.63,11991,164,0,0.0,0
C01198,CMP_021,Social,Central,Desktop,29,36856.0,24,1,5.34,6,544.72,24184,504,0,0.0,0
C01199,CMP_019,Display,South,Mobile,66,43164.0,51,7,7.73,8,225.27,12672,12,0,0.0,0
C01200,CMP_040,Search,West,Desktop,58,89968.0,0,2,1.89,5,606.25,40464,2716,0,0.0,0
C01201,CMP_022,Search,West,Mobile,28,42540.0,16,6,2.77,6,627.2,38241,2297,204,9648.0,1
C01202,CMP_017,Influencer,North,Desktop,56,15000.0,49,5,4.79,4,1205.05,49428,1226,0,0.0,0
C01203,CMP_003,Display,North,Mobile,27,73543.0,66,3,13.05,9,272.49,12830,45,3,249.2,1
C01204,CMP_012,Email,South,Mobile,41,82009.0,92,3,2.94,5,28.29,1183,54,4,289.67,1
C01205,CMP_036,Email,North,Desktop,56,84866.0,80,4,7.89,5,53.29,3447,146,0,0.0,0
C01206,CMP_019,Display,South,Desktop,19,73690.0,88,4,16.39,4,275.57,14946,109,0,0.0,0
C01207,CMP_037,Search,North,Desktop,55,76627.0,76,6,11.16,4,822.23,32874,1521,0,0.0,0
C01208,CMP_022,Social,Central,Desktop,29,55953.0,74,3,1.68,8,379.82,17329,269,0,0.0,0
C01209,CMP_022,Search,West,Desktop,54,17627.0,33,2,3.51,6,590.91,23966,1307,0,0.0,0
C01210,CMP_018,Influencer,North,Mobile,43,55502.0,86,6,4.82,6,1257.18,57832,1332,0,0.0,0
C01211,CMP_023,Influencer,South,Mobile,19,66188.0,92,6,2.59,6,1371.24,76330,1570,172,6395.89,1
C01212,CMP_003,Search,West,Mobile,57,52565.0,49,2,9.94,4,276.32,12103,774,0,0.0,0
C01213,CMP_003,Social,Central,Tablet,31,51745.0,11,1,1.51,6,437.57,22285,573,0,0.0,0
C01214,CMP_020,Social,Central,Mobile,67,37646.0,4,3,2.99,4,196.59,10438,184,0,0.0,0
C01215,CMP_024,Search,North,Mobile,61,36969.0,47,2,6.62,6,533.67,16490,893,0,0.0,0
C01216,CMP_023,Social,West,Tablet,28,88087.0,60,4,5.11,7,477.01,15722,254,26,2022.08,1
C01217,CMP_018,Search,Central,Mobile,49,88738.0,53,1,2.56,4,972.5,43964,2540,252,13330.32,1
C01218,CMP_012,Display,Central,Mobile,36,54952.0,86,3,14.02,4,210.67,8656,137,6,523.36,1
C01219,CMP_029,Email,North,Desktop,49,60067.0,51,4,2.0,2,37.54,2031,81,0,0.0,0
C01220,CMP_025,Email,North,Mobile,46,37345.0,63,1,8.96,6,24.74,1151,54,0,0.0,0
C01221,CMP_002,Social,Central,Desktop,33,66566.0,72,0,7.47,2,313.18,17904,195,0,0.0,0
C01222,CMP_019,Affiliate,South,Mobile,51,86674.0,85,2,7.8,5,421.86,23204,696,71,6768.43,1
C01223,CMP_029,Display,North,Mobile,31,27474.0,58,0,1.09,9,157.01,9202,25,0,0.0,0
C01224,CMP_032,Email,North,Tablet,65,63350.0,53,6,4.86,9,10.0,447,17,0,0.0,1
C01225,CMP_012,Affiliate,North,Mobile,67,64702.0,7,2,6.17,6,316.15,15110,491,0,0.0,0
C01226,CMP_037,Search,East,Desktop,26,64497.0,61,4,6.86,7,754.63,52882,2774,0,0.0,0
C01227,CMP_027,Search,South,Tablet,55,84571.0,17,5,4.42,6,608.82,24061,1377,0,0.0,0
C01228,CMP_018,Affiliate,North,Mobile,66,91648.0,35,0,7.92,5,259.65,14717,427,0,0.0,0
C01229,CMP_026,Email,South,Mobile,24,50797.0,51,2,4.62,5,61.8,3714,152,0,0.0,0
C01230,CMP_035,Social,South,Desktop,56,67117.0,7,1,2.44,4,496.83,27197,278,0,0.0,0
C01231,CMP_010,Search,West,Desktop,66,56516.0,66,1,2.59,6,416.12,24528,1521,97,1894.6,1
C01232,CMP_007,Social,North,Mobile,29,43622.0,26,3,7.1,4,249.99,12500,252,0,0.0,0
C01233,CMP_018,Display,Central,Desktop,48,59875.0,49,3,2.69,8,209.52,11487,149,0,0.0,0
C01234,CMP_004,Social,North,Desktop,59,67087.0,33,2,8.37,7,307.53,16060,161,0,0.0,0
C01235,CMP_034,Email,South,Mobile,35,58905.0,34,4,2.68,10,60.87,2186,83,0,0.0,0
C01236,CMP_039,Social,Central,Mobile,30,39139.0,37,5,1.8,7,526.62,25184,450,0,0.0,0
C01237,CMP_025,Search,South,Desktop,38,46656.0,4,1,17.13,6,538.33,18737,1141,0,0.0,0
C01238,CMP_040,Email,Central,Mobile,35,46794.0,18,6,12.28,7,54.24,3055,123,0,0.0,0
C01239,CMP_003,Email,South,Mobile,55,39836.0,75,5,5.55,4,48.61,2538,94,0,0.0,0
C01240,CMP_026,Affiliate,North,Mobile,37,60644.0,11,1,3.4,7,187.38,11154,340,0,0.0,0
C01241,CMP_018,Social,Central,Mobile,37,62526.0,47,5,8.47,7,294.37,11369,367,0,0.0,0
C01242,CMP_012,Social,West,Mobile,67,72631.0,13,2,19.66,1,407.87,20796,433,0,0.0,0
C01243,CMP_013,Email,North,Desktop,48,39563.0,51,2,3.74,7,61.35,3148,101,0,0.0,0
C01244,CMP_022,Social,East,Tablet,66,44605.0,61,4,16.66,9,449.07,31487,805,0,0.0,0
C01245,CMP_026,Social,East,Desktop,54,82982.0,45,2,3.39,6,375.89,18065,474,0,0.0,0
C01246,CMP_007,Display,West,Mobile,64,52039.0,74,4,1.3,4,425.44,18928,229,0,0.0,0
C01247,CMP_025,Social,South,Desktop,28,55542.0,25,3,5.33,5,587.55,29565,723,0,0.0,0
C01248,CMP_038,Affiliate,South,Mobile,66,51848.0,53,3,1.06,7,136.76,9096,379,0,0.0,0
C01249,CMP_001,Affiliate,South,Mobile,67,75395.0,26,3,8.17,4,161.01,9431,296,0,0.0,0
C01250,CMP_036,Email,Central,Mobile,20,76093.0,48,4,1.68,9,28.25,1596,72,0,0.0,0
C01251,CMP_025,Email,South,Mobile,36,75038.0,6,1,7.34,6,63.53,3028,144,0,0.0,0
C01252,CMP_014,Email,South,Mobile,39,55478.0,25,3,9.48,7,45.78,2188,79,0,0.0,0
C01253,CMP_030,Display,West,Tablet,39,39296.0,67,4,15.62,7,305.26,19816,307,0,0.0,0
C01254,CMP_025,Email,North,Mobile,58,89654.0,74,2,1.32,5,59.05,2705,110,0,0.0,0
C01255,CMP_031,Affiliate,South,Desktop,54,70414.0,26,4,2.99,8,249.14,11216,390,0,0.0,0
C01256,CMP_004,Influencer,East,Mobile,29,46780.0,24,3,3.91,5,968.43,32161,952,28,3040.54,1
C01257,CMP_003,Influencer,Central,Mobile,49,80629.0,28,2,7.65,4,804.76,27704,599,54,4136.16,1
C01258,CMP_026,Search,South,Desktop,68,45359.0,26,4,4.61,11,557.55,34217,2286,0,0.0,0
C01259,CMP_013,Affiliate,West,Desktop,40,80393.0,95,0,2.11,2,310.05,9221,256,0,0.0,0
C01260,CMP_010,Email,South,Mobile,66,81609.0,62,4,3.36,8,24.65,1629,67,3,283.14,1
C01261,CMP_017,Search,South,Mobile,51,38413.0,37,4,6.06,5,512.16,24297,1558,0,0.0,0
C01262,CMP_030,Social,Central,Desktop,66,65472.0,44,3,3.7,4,167.93,9015,188,0,0.0,0
C01263,CMP_008,Affiliate,North,Mobile,64,69079.0,49,3,14.15,8,319.11,19344,525,0,0.0,0
C01264,CMP_039,Search,North,Desktop,18,102068.0,53,7,6.82,8,300.25,13203,707,0,0.0,0
C01265,CMP_017,Influencer,North,Desktop,59,41639.0,37,5,2.11,6,621.42,34792,726,0,0.0,0
C01266,CMP_007,Email,North,Desktop,27,80786.0,93,1,4.97,7,62.51,2485,108,0,0.0,0
C01267,CMP_003,Affiliate,East,Mobile,60,55312.0,27,0,7.98,5,201.6,8787,287,0,0.0,0
C01268,CMP_035,Search,North,Mobile,60,32655.0,41,4,6.38,9,272.89,14838,875,0,0.0,0
C01269,CMP_005,Search,Central,Mobile,31,52840.0,0,2,3.52,6,695.19,37655,2215,0,0.0,0
C01270,CMP_017,Affiliate,West,Mobile,21,55044.0,47,1,4.39,7,258.43,13854,394,30,2105.07,1
C01271,CMP_027,Social,South,Desktop,39,35940.0,82,3,4.86,8,632.7,40982,514,41,5221.89,1
C01272,CMP_021,Social,East,Mobile,33,60619.0,95,4,10.24,10,252.94,12451,281,0,0.0,0
C01273,CMP_011,Search,East,Mobile,46,72241.0,45,2,8.14,6,421.47,27851,1517,0,0.0,0
C01274,CMP_005,Email,East,Mobile,22,59288.0,13,4,1.28,10,38.82,1964,79,0,0.0,0
C01275,CMP_029,Social,Central,Mobile,20,45247.0,69,3,13.69,8,517.52,28997,706,0,0.0,0
C01276,CMP_020,Social,South,Desktop,40,52328.0,61,4,16.59,6,162.24,9301,165,0,0.0,0
C01277,CMP_002,Email,East,Mobile,58,54918.0,92,6,3.8,4,44.46,1998,95,0,0.0,0
C01278,CMP_008,Affiliate,South,Tablet,34,58912.0,48,4,7.35,10,267.84,13955,344,0,0.0,0
C01279,CMP_023,Search,North,Desktop,34,74977.0,0,5,24.57,5,809.28,28709,1531,0,0.0,0
C01280,CMP_007,Social,West,Tablet,26,59895.0,86,1,5.18,6,293.02,14968,97,0,0.0,0
C01281,CMP_016,Search,North,Desktop,32,29751.0,64,2,6.04,2,646.17,32761,2089,0,0.0,0
C01282,CMP_005,Search,West,Desktop,33,44878.0,76,4,8.56,6,480.56,26612,1334,0,0.0,0
C01283,CMP_032,Display,Central,Mobile,31,57988.0,11,0,12.5,5,185.94,9066,144,0,0.0,0
C01284,CMP_026,Affiliate,West,Desktop,35,75234.0,43,5,0.89,7,238.87,16207,626,0,0.0,0
C01285,CMP_032,Affiliate,East,Mobile,32,78361.0,43,6,5.07,3,226.2,7468,234,0,0.0,0
C01286,CMP_003,Social,West,Desktop,53,86944.0,25,3,12.47,7,456.06,17444,243,0,0.0,0
C01287,CMP_016,Social,West,Mobile,35,57351.0,81,3,8.76,9,632.14,25557,222,24,2093.07,1
C01288,CMP_011,Search,East,Mobile,57,68740.0,18,3,6.84,6,672.2,33340,2066,0,0.0,0
C01289,CMP_025,Search,East,Desktop,49,28820.0,6,5,6.07,3,592.51,25007,1498,0,0.0,0
C01290,CMP_033,Search,South,Desktop,51,62738.0,22,6,12.05,3,691.75,26482,1619,0,0.0,0
C01291,CMP_010,Display,South,Desktop,48,35645.0,95,3,8.03,8,229.69,10325,110,0,0.0,0
C01292,CMP_031,Search,North,Desktop,65,53874.0,10,3,15.77,8,734.45,25905,1412,0,0.0,0
C01293,CMP_024,Social,South,Tablet,31,109537.0,55,2,4.57,5,315.62,16927,286,0,0.0,0
C01294,CMP_033,Social,South,Desktop,69,60464.0,17,3,0.52,9,433.52,23005,431,0,0.0,0
C01295,CMP_004,Social,North,Mobile,28,39451.0,37,3,11.05,4,367.67,13717,403,0,0.0,0
C01296,CMP_040,Email,Central,Mobile,25,62340.0,52,1,4.2,4,45.28,2658,116,0,0.0,0
C01297,CMP_018,Email,North,Desktop,60,45693.0,1,2,5.46,6,73.17,2682,109,0,0.0,0
C01298,CMP_012,Display,South,Mobile,64,37707.0,23,1,6.36,9,215.12,9595,28,0,0.0,0
C01299,CMP_008,Social,West,Mobile,22,92857.0,56,4,3.45,7,452.04,23622,576,55,8231.95,1
C01300,CMP_040,Social,North,Desktop,49,74203.0,1,3,1.62,7,342.42,17344,458,0,0.0,0
C01301,CMP_036,Search,West,Desktop,44,61220.0,47,3,10.57,7,752.92,25878,1357,0,0.0,0
C01302,CMP_006,Influencer,West,Mobile,29,47947.0,57,2,0.14,2,707.26,38512,607,0,0.0,0
C01303,CMP_018,Social,West,Mobile,45,49406.0,20,2,20.13,5,353.85,17524,320,0,0.0,0
C01304,CMP_030,Influencer,West,Mobile,53,82765.0,15,4,5.57,8,850.52,58638,1409,0,0.0,0
C01305,CMP_024,Affiliate,Central,Desktop,47,60518.0,47,3,0.53,7,364.34,20384,756,0,0.0,0
C01306,CMP_008,Search,East,Mobile,45,15000.0,68,4,11.68,3,823.31,53273,2895,0,0.0,0
C01307,CMP_015,Display,Central,Mobile,64,98577.0,1,1,0.87,4,231.87,9408,30,0,0.0,0
C01308,CMP_015,Email,Central,Mobile,29,58295.0,32,1,3.34,8,32.01,1095,35,0,0.0,0
C01309,CMP_012,Affiliate,Central,Desktop,50,61181.0,95,0,16.94,4,212.97,13471,336,0,0.0,0
C01310,CMP_039,Social,Central,Mobile,34,74561.0,32,0,7.58,3,491.17,26268,494,0,0.0,0
C01311,CMP_009,Affiliate,West,Tablet,68,63377.0,31,3,6.78,6,268.48,18332,410,0,0.0,0
C01312,CMP_029,Search,Central,Mobile,31,68444.0,70,8,7.47,3,523.53,32063,2442,153,12944.15,1
C01313,CMP_037,Email,East,Mobile,63,47373.0,46,3,2.44,2,352.48,4037,110,0,0.0,0
C01314,CMP_032,Email,North,Mobile,50,32864.0,37,2,7.77,4,54.78,2988,111,0,0.0,0
C01315,CMP_032,Display,South,Mobile,29,60044.0,75,2,7.06,6,220.85,9150,83,0,0.0,0
C01316,CMP_007,Search,South,Mobile,57,80769.0,2,3,4.81,7,222.16,8862,588,34,3214.84,1
C01317,CMP_006,Email,North,Mobile,30,43340.0,68,1,13.81,7,80.59,2396,83,5,311.61,1
C01318,CMP_032,Display,East,Mobile,31,41896.0,36,2,9.52,6,272.54,12199,12,0,0.0,0
C01319,CMP_030,Affiliate,Central,Mobile,35,76978.0,85,3,1.89,4,70.44,3514,87,0,0.0,0
C01320,CMP_030,Search,Central,Tablet,53,46770.0,69,1,3.92,6,651.95,31942,2209,148,12842.06,1
C01321,CMP_017,Search,South,Mobile,38,47610.0,90,6,3.3,6,296.69,14883,740,0,0.0,0
C01322,CMP_021,Email,South,Desktop,47,48283.0,12,2,2.51,5,69.06,1983,89,0,0.0,0
C01323,CMP_001,Influencer,North,Desktop,46,53830.0,18,3,12.68,9,1635.69,85020,2246,0,0.0,0
C01324,CMP_012,Social,East,Mobile,28,26675.0,86,2,3.9,8,371.11,24229,484,0,0.0,0
C01325,CMP_022,Affiliate,North,Mobile,30,45292.0,37,4,9.65,4,166.37,6994,251,0,0.0,0
C01326,CMP_006,Social,North,Desktop,33,59147.0,78,1,7.91,8,457.59,16316,232,20,1345.42,1
C01327,CMP_006,Search,South,Mobile,29,59018.0,65,3,1.85,6,817.15,27996,1816,0,0.0,0
C01328,CMP_002,Social,West,Mobile,65,75844.0,47,3,12.67,7,387.19,16909,317,10,777.64,1
C01329,CMP_009,Email,Central,Mobile,37,88109.0,4,3,5.19,8,44.27,2046,68,0,0.0,0
C01330,CMP_040,Influencer,Central,Mobile,39,82225.0,7,3,3.91,6,929.21,48198,1182,69,4486.55,1
C01331,CMP_028,Search,Central,Mobile,52,71464.0,68,5,1.38,6,536.81,30962,1850,210,23904.61,1
C01332,CMP_038,Search,North,Mobile,58,52323.0,9,3,2.65,9,571.11,23022,1099,0,0.0,0
C01333,CMP_011,Affiliate,South,Mobile,53,43785.0,0,3,2.14,3,212.67,9523,238,0,0.0,0
C01334,CMP_024,Affiliate,East,Tablet,46,55322.0,21,3,1.04,3,177.07,5941,192,0,0.0,0
C01335,CMP_036,Affiliate,Central,Tablet,68,65540.0,87,1,7.49,3,373.79,20800,639,0,0.0,0
C01336,CMP_015,Social,North,Desktop,64,69795.0,60,2,2.23,10,370.67,17064,396,0,0.0,0
C01337,CMP_027,Search,East,Mobile,28,66216.0,68,4,5.83,8,504.19,23965,1592,161,12771.91,1
C01338,CMP_028,Affiliate,North,Mobile,26,52819.0,62,6,11.79,6,264.56,16656,425,0,0.0,0
C01339,CMP_034,Social,South,Tablet,38,69164.0,54,3,8.87,6,428.58,21832,312,0,0.0,0
C01340,CMP_039,Email,West,Desktop,61,77696.0,24,5,6.52,7,49.03,3275,105,9,371.53,1
C01341,CMP_025,Influencer,South,Mobile,68,70843.0,41,3,0.61,4,789.59,45282,1247,0,0.0,0
C01342,CMP_024,Search,West,Mobile,54,54424.0,52,5,1.04,4,598.27,27277,1562,0,0.0,0
C01343,CMP_035,Search,South,Desktop,53,39991.0,94,5,3.16,7,626.05,24239,1595,47,2074.0,1
C01344,CMP_028,Affiliate,Central,Desktop,30,39564.0,86,2,6.91,5,274.09,13234,465,0,0.0,0
C01345,CMP_015,Display,North,Desktop,48,42738.0,70,1,2.19,8,323.78,19452,203,0,0.0,0
C01346,CMP_026,Search,South,Tablet,27,59627.0,78,5,2.14,5,633.41,22792,1317,0,0.0,0
C01347,CMP_022,Social,West,Mobile,46,64356.0,77,1,11.39,5,271.24,11888,278,0,0.0,0
C01348,CMP_010,Search,Central,Desktop,28,29538.0,64,3,4.35,5,1057.34,43957,2636,0,0.0,0
C01349,CMP_021,Email,North,Mobile,21,45928.0,79,2,1.1,5,56.8,2594,106,0,0.0,0
C01350,CMP_025,Influencer,West,Mobile,68,59379.0,7,4,7.03,4,1473.2,79372,1216,65,4837.23,1
C01351,CMP_037,Influencer,Central,Mobile,64,38806.0,2,0,1.59,5,1419.88,73677,1981,0,0.0,0
C01352,CMP_024,Social,Central,Desktop,53,62810.0,42,1,6.9,7,385.58,19930,363,0,0.0,0
C01353,CMP_007,Social,West,Mobile,50,49466.0,5,1,3.8,3,279.94,10072,175,0,0.0,0
C01354,CMP_040,Affiliate,East,Mobile,30,41978.0,32,3,5.43,7,233.52,13316,360,35,4081.88,1
C01355,CMP_024,Email,South,Desktop,47,55958.0,19,3,2.08,8,35.62,2133,68,0,0.0,0
C01356,CMP_012,Search,West,Mobile,56,62061.0,91,3,3.61,6,325.99,15500,925,0,0.0,0
C01357,CMP_031,Search,East,Mobile,46,39726.0,62,3,3.18,5,975.55,39993,1966,0,0.0,0
C01358,CMP_016,Display,South,Mobile,32,50633.0,4,2,2.33,2,373.09,21679,148,0,0.0,0
C01359,CMP_015,Email,East,Mobile,38,63418.0,59,6,3.72,8,51.49,3261,121,0,0.0,0
C01360,CMP_034,Display,North,Desktop,61,41282.0,70,1,0.61,3,305.88,16442,239,0,0.0,0
C01361,CMP_035,Social,Central,Mobile,31,25160.0,31,3,8.48,5,472.9,20198,552,0,0.0,0
C01362,CMP_021,Display,North,Mobile,67,27342.0,84,2,8.13,7,288.31,11349,11,0,0.0,0
C01363,CMP_015,Email,East,Desktop,57,47475.0,93,4,3.9,2,40.65,2262,99,0,0.0,0
C01364,CMP_035,Search,East,Mobile,64,31268.0,94,5,4.0,10,843.53,28965,1640,0,0.0,0
C01365,CMP_007,Search,Central,Tablet,44,48741.0,8,2,3.6,5,433.16,15606,898,28,3862.21,1
C01366,CMP_030,Social,East,Mobile,29,84969.0,43,2,8.47,4,540.82,28178,437,0,0.0,0
C01367,CMP_024,Email,West,Mobile,19,30185.0,74,3,3.04,6,50.19,3296,153,0,0.0,0
C01368,CMP_035,Social,East,Desktop,45,49913.0,42,1,9.91,11,428.79,26368,458,0,0.0,0
C01369,CMP_017,Social,West,Mobile,38,93381.0,46,5,1.42,7,356.07,19155,384,0,0.0,0
C01370,CMP_034,Email,South,Desktop,23,62346.0,31,1,9.95,6,32.52,946,29,0,0.0,0
C01371,CMP_001,Affiliate,West,Desktop,66,48381.0,40,4,0.4,3,193.49,4920,119,0,0.0,0
C01372,CMP_031,Search,Central,Mobile,68,52176.0,66,4,3.49,4,651.22,31428,1797,0,0.0,0
C01373,CMP_003,Influencer,West,Mobile,37,62729.0,2,5,8.59,5,880.18,59540,1487,0,0.0,0
C01374,CMP_026,Affiliate,East,Desktop,52,85524.0,76,2,9.57,4,184.34,7572,252,0,0.0,0
C01375,CMP_008,Email,South,Desktop,39,45445.0,69,3,1.49,9,60.53,3548,131,0,0.0,0
C01376,CMP_039,Display,East,Desktop,43,41363.0,13,2,7.17,5,334.8,17774,266,0,0.0,0
C01377,CMP_031,Affiliate,North,Mobile,50,30181.0,74,7,6.62,2,150.97,6682,191,0,0.0,0
C01378,CMP_005,Display,North,Mobile,39,56856.0,50,3,7.47,6,404.5,18563,84,0,0.0,0
C01379,CMP_036,Search,East,Mobile,59,29698.0,30,5,22.76,6,824.88,27354,1758,0,0.0,0
C01380,CMP_011,Search,South,Mobile,27,46652.0,43,3,24.42,7,550.05,29920,1900,0,0.0,0
C01381,CMP_022,Email,West,Desktop,52,38644.0,49,2,11.72,4,24.04,1044,32,0,0.0,0
C01382,CMP_004,Search,South,Desktop,69,74334.0,20,2,2.24,8,343.96,20117,1366,0,0.0,0
C01383,CMP_005,Affiliate,North,Mobile,62,45849.0,58,4,3.32,3,206.28,9848,268,0,0.0,0
C01384,CMP_010,Affiliate,East,Desktop,20,62145.0,60,8,5.59,7,338.09,15902,459,34,2179.31,1
C01385,CMP_022,Email,East,Mobile,23,26126.0,35,7,3.51,6,52.02,1501,53,0,0.0,0
C01386,CMP_022,Display,South,Mobile,50,57367.0,44,3,2.25,6,188.7,9978,58,0,0.0,0
C01387,CMP_035,Social,South,Desktop,66,33343.0,59,6,9.69,14,573.73,31617,296,33,2509.68,1
C01388,CMP_007,Affiliate,East,Mobile,61,47338.0,48,1,1.45,5,1911.97,15362,482,0,0.0,0
C01389,CMP_030,Email,East,Mobile,65,94802.0,41,4,0.45,7,61.9,2572,94,0,0.0,0
C01390,CMP_001,Affiliate,West,Mobile,25,71779.0,91,5,8.17,4,225.36,11865,336,0,0.0,0
C01391,CMP_012,Influencer,South,Mobile,44,52689.0,84,4,7.96,5,504.31,27231,813,0,0.0,0
C01392,CMP_008,Email,Central,Mobile,55,112581.0,36,3,1.09,9,23.42,872,36,0,0.0,0
C01393,CMP_005,Email,West,Desktop,50,38527.0,68,0,1.06,6,37.27,1630,65,0,0.0,0
C01394,CMP_024,Influencer,North,Mobile,58,75974.0,77,1,4.64,6,1306.52,49820,1731,0,0.0,0
C01395,CMP_037,Email,West,Mobile,29,27412.0,10,1,5.93,5,56.32,2194,74,0,0.0,0
C01396,CMP_027,Search,East,Desktop,41,50609.0,56,3,3.6,6,933.57,42982,2589,0,0.0,0
C01397,CMP_035,Affiliate,East,Mobile,41,30740.0,76,3,2.99,10,247.87,10677,387,0,0.0,0
C01398,CMP_024,Search,East,Tablet,66,59631.0,5,4,4.42,5,581.21,28960,1955,0,0.0,0
C01399,CMP_003,Social,South,Desktop,28,56007.0,32,3,7.71,3,282.54,15897,167,19,1462.73,1
C01400,CMP_014,Search,Central,Desktop,34,49462.0,76,3,1.15,9,763.69,42707,2402,0,0.0,0
C01401,CMP_033,Email,South,Mobile,19,74657.0,89,3,5.23,3,71.67,4147,189,0,0.0,0
C01402,CMP_002,Affiliate,Central,Desktop,25,44792.0,95,2,2.25,7,202.51,9587,264,0,0.0,0
C01403,CMP_004,Social,North,Desktop,69,60883.0,57,2,20.84,3,3577.11,17266,314,0,0.0,0
C01404,CMP_034,Social,South,Desktop,62,69770.0,4,0,5.49,7,441.32,16633,257,0,0.0,0
C01405,CMP_003,Social,Central,Mobile,31,28302.0,2,4,13.28,4,302.46,17239,307,0,0.0,0
C01406,CMP_039,Affiliate,West,Mobile,54,41529.0,77,2,7.4,5,116.37,6954,87,0,0.0,0
C01407,CMP_031,Email,South,Mobile,48,55969.0,70,4,16.72,6,52.05,3254,123,0,0.0,0
C01408,CMP_027,Affiliate,East,Mobile,65,66343.0,18,1,4.48,4,292.7,15554,460,42,6267.14,1
C01409,CMP_022,Display,East,Mobile,33,80582.0,12,3,4.99,7,215.62,9774,55,0,0.0,0
C01410,CMP_004,Influencer,West,Mobile,69,51114.0,13,2,3.97,9,1192.44,46667,1191,0,0.0,0
C01411,CMP_017,Affiliate,East,Mobile,37,49304.0,84,3,2.53,10,404.44,14800,345,7,511.21,1
C01412,CMP_033,Influencer,North,Mobile,55,39293.0,73,2,1.23,7,1595.65,48483,1277,87,5748.76,1
C01413,CMP_037,Affiliate,West,Desktop,38,60940.0,91,1,5.96,8,287.48,17329,662,0,0.0,0
C01414,CMP_018,Email,Central,Desktop,52,49652.0,10,1,9.44,2,41.88,2254,104,11,1089.78,1
C01415,CMP_034,Influencer,West,Mobile,35,50067.0,66,4,4.27,4,1425.61,104584,2982,0,0.0,0
C01416,CMP_032,Search,South,Desktop,61,53310.0,88,8,3.14,3,304.35,14850,910,0,0.0,0
C01417,CMP_003,Search,South,Mobile,51,64929.0,51,2,12.97,6,581.11,29388,1658,145,11166.83,1
